y,lag1,lag2,lag3,lag4,lag5,volprev,date
0,0.0058,0.0073,-0.0688,-0.0354,-0.0092,77800.87,2013-08-26 00:00:00
0,-0.0686,0.0058,0.0073,-0.0688,-0.0354,23949.59,2013-08-25 00:00:00
0,-0.0073,-0.0686,0.0058,0.0073,-0.0688,19954.85,2013-08-24 00:00:00
0,-0.0015,-0.0073,-0.0686,0.0058,0.0073,14653.33,2013-08-23 00:00:00
1,-0.0017,-0.0015,-0.0073,-0.0686,0.0058,31221.96,2013-08-22 00:00:00
0,0.0121,-0.0017,-0.0015,-0.0073,-0.0686,28463.42,2013-08-21 00:00:00
0,-0.0043,0.0121,-0.0017,-0.0015,-0.0073,59210.74,2013-08-20 00:00:00
0,-0.0092,-0.0043,0.0121,-0.0017,-0.0015,37158.65,2013-08-19 00:00:00
0,-0.0108,-0.0092,-0.0043,0.0121,-0.0017,76343.18,2013-08-18 00:00:00
0,-0.0342,-0.0108,-0.0092,-0.0043,0.0121,13373.43,2013-08-17 00:00:00
0,-0.0173,-0.0342,-0.0108,-0.0092,-0.0043,19071.91,2013-08-16 00:00:00
1,-0.0296,-0.0173,-0.0342,-0.0108,-0.0092,23846.62,2013-08-15 00:00:00
1,0.0124,-0.0296,-0.0173,-0.0342,-0.0108,26917.83,2013-08-14 00:00:00
0,0.0278,0.0124,-0.0296,-0.0173,-0.0342,72480.15,2013-08-13 00:00:00
0,-0.0554,0.0278,0.0124,-0.0296,-0.0173,33031,2013-08-12 00:00:00
0,-0.0017,-0.0554,0.0278,0.0124,-0.0296,29121.04,2013-08-11 00:00:00
0,-0.0164,-0.0017,-0.0554,0.0278,0.0124,12519.09,2013-08-10 00:00:00
1,-0.0337,-0.0164,-0.0017,-0.0554,0.0278,8911.43,2013-08-09 00:00:00
1,0.0054,-0.0337,-0.0164,-0.0017,-0.0554,25121.11,2013-08-08 00:00:00
1,0.0176,0.0054,-0.0337,-0.0164,-0.0017,43338.62,2013-08-07 00:00:00
1,0.016,0.0176,0.0054,-0.0337,-0.0164,16721.42,2013-08-06 00:00:00
0,0.0128,0.016,0.0176,0.0054,-0.0337,24455.34,2013-08-05 00:00:00
0,-0.002,0.0128,0.016,0.0176,0.0054,28471.36,2013-08-04 00:00:00
0,-0.011,-0.002,0.0128,0.016,0.0176,10879.3,2013-08-03 00:00:00
1,-0.0055,-0.011,-0.002,0.0128,0.016,14569.03,2013-08-02 00:00:00
1,0.0109,-0.0055,-0.011,-0.002,0.0128,46419.57,2013-08-01 00:00:00
1,0.0013,0.0109,-0.0055,-0.011,-0.002,25061.31,2013-07-31 00:00:00
0,0.0298,0.0013,0.0109,-0.0055,-0.011,69414.88,2013-07-30 00:00:00
0,-0.0414,0.0298,0.0013,0.0109,-0.0055,42966.3,2013-07-29 00:00:00
0,-0.0265,-0.0414,0.0298,0.0013,0.0109,38700.33,2013-07-28 00:00:00
0,-0.0068,-0.0265,-0.0414,0.0298,0.0013,52991.77,2013-07-27 00:00:00
1,-0.0425,-0.0068,-0.0265,-0.0414,0.0298,20458.46,2013-07-26 00:00:00
1,0.0044,-0.0425,-0.0068,-0.0265,-0.0414,20568.6,2013-07-25 00:00:00
0,0.0029,0.0044,-0.0425,-0.0068,-0.0265,35790.24,2013-07-24 00:00:00
0,-0.0249,0.0029,0.0044,-0.0425,-0.0068,25687.95,2013-07-23 00:00:00
0,-0.0019,-0.0249,0.0029,0.0044,-0.0425,40822.92,2013-07-22 00:00:00
0,-0.0283,-0.0019,-0.0249,0.0029,0.0044,18288.74,2013-07-21 00:00:00
1,-0.0062,-0.0283,-0.0019,-0.0249,0.0029,13105.41,2013-07-20 00:00:00
1,0.0149,-0.0062,-0.0283,-0.0019,-0.0249,15263.38,2013-07-19 00:00:00
0,0.0063,0.0149,-0.0062,-0.0283,-0.0019,38600.97,2013-07-18 00:00:00
1,-0.0149,0.0063,0.0149,-0.0062,-0.0283,87345.71,2013-07-17 00:00:00
0,0.0794,-0.0149,0.0063,0.0149,-0.0062,27262.3,2013-07-16 00:00:00
1,-0.0013,0.0794,-0.0149,0.0063,0.0149,28743.7,2013-07-15 00:00:00
0,0.0138,-0.0013,0.0794,-0.0149,0.0063,52064.24,2013-07-14 00:00:00
0,-0.0263,0.0138,-0.0013,0.0794,-0.0149,19616.22,2013-07-13 00:00:00
1,-0.0231,-0.0263,0.0138,-0.0013,0.0794,46105.44,2013-07-12 00:00:00
0,0.0356,-0.0231,-0.0263,0.0138,-0.0013,147428.21,2013-07-11 00:00:00
0,-0.0911,0.0356,-0.0231,-0.0263,0.0138,59484.18,2013-07-10 00:00:00
0,-0.0616,-0.0911,0.0356,-0.0231,-0.0263,96022.46,2013-07-09 00:00:00
1,-0.0814,-0.0616,-0.0911,0.0356,-0.0231,54473.51,2013-07-08 00:00:00
0,0.0203,-0.0814,-0.0616,-0.0911,0.0356,86388.61,2013-07-07 00:00:00
0,-0.0755,0.0203,-0.0814,-0.0616,-0.0911,54933.2,2013-07-06 00:00:00
1,-0.0172,-0.0755,0.0203,-0.0814,-0.0616,65519.42,2013-07-05 00:00:00
1,0.0256,-0.0172,-0.0755,0.0203,-0.0814,140692.07,2013-07-04 00:00:00
1,0.1,0.0256,-0.0172,-0.0755,0.0203,98695.33,2013-07-03 00:00:00
1,0.0623,0.1,0.0256,-0.0172,-0.0755,103433.7,2013-07-02 00:00:00
1,0.065,0.0623,0.1,0.0256,-0.0172,45900.65,2013-07-01 00:00:00
1,0.0102,0.065,0.0623,0.1,0.0256,85698.58,2013-06-30 00:00:00
1,0.0587,0.0102,0.065,0.0623,0.1,13506.33,2013-06-29 00:00:00
0,0.0087,0.0587,0.0102,0.065,0.0623,33063.51,2013-06-28 00:00:00
1,-0.0002,0.0087,0.0587,0.0102,0.065,72398.29,2013-06-27 00:00:00
1,0.0582,-0.0002,0.0087,0.0587,0.0102,21456.73,2013-06-26 00:00:00
1,0.0167,0.0582,-0.0002,0.0087,0.0587,19089.91,2013-06-25 00:00:00
0,0.0135,0.0167,0.0582,-0.0002,0.0087,103866.38,2013-06-24 00:00:00
1,-0.0222,0.0135,0.0167,0.0582,-0.0002,45260.96,2013-06-23 00:00:00
1,0.0353,-0.0222,0.0135,0.0167,0.0582,17227.4,2013-06-22 00:00:00
1,0.0009,0.0353,-0.0222,0.0135,0.0167,15586.35,2013-06-21 00:00:00
1,0.0296,0.0009,0.0353,-0.0222,0.0135,56816.04,2013-06-20 00:00:00
0,0.0177,0.0296,0.0009,0.0353,-0.0222,56288.06,2013-06-19 00:00:00
0,-0.0281,0.0177,0.0296,0.0009,0.0353,27099.22,2013-06-18 00:00:00
0,-0.0007,-0.0281,0.0177,0.0296,0.0009,78856.12,2013-06-17 00:00:00
0,-0.0575,-0.0007,-0.0281,0.0177,0.0296,21984.87,2013-06-16 00:00:00
1,-0.0079,-0.0575,-0.0007,-0.0281,0.0177,13401.97,2013-06-15 00:00:00
1,0.0046,-0.0079,-0.0575,-0.0007,-0.0281,29365.04,2013-06-14 00:00:00
1,0.0016,0.0046,-0.0079,-0.0575,-0.0007,51765.6,2013-06-13 00:00:00
1,0.0452,0.0016,0.0046,-0.0079,-0.0575,43700.99,2013-06-12 00:00:00
0,0.0359,0.0452,0.0016,0.0046,-0.0079,29365.16,2013-06-11 00:00:00
0,-0.0186,0.0359,0.0452,0.0016,0.0046,24965.08,2013-06-10 00:00:00
0,-0.0201,-0.0186,0.0359,0.0452,0.0016,85067.77,2013-06-09 00:00:00
1,-0.0638,-0.0201,-0.0186,0.0359,0.0452,196833.56,2013-06-08 00:00:00
1,0.113,-0.0638,-0.0201,-0.0186,0.0359,27044.26,2013-06-07 00:00:00
1,0.0301,0.113,-0.0638,-0.0201,-0.0186,92399.83,2013-06-06 00:00:00
1,0.0657,0.0301,0.113,-0.0638,-0.0201,28975.87,2013-06-05 00:00:00
0,0.0115,0.0657,0.0301,0.113,-0.0638,24405.15,2013-06-04 00:00:00
0,-0.0017,0.0115,0.0657,0.0301,0.113,33315.41,2013-06-03 00:00:00
1,-0.0147,-0.0017,0.0115,0.0657,0.0301,42772.89,2013-06-02 00:00:00
1,0.0237,-0.0147,-0.0017,0.0115,0.0657,123928.63,2013-06-01 00:00:00
0,0.0505,0.0237,-0.0147,-0.0017,0.0115,11267.32,2013-05-31 00:00:00
1,-0.0012,0.0505,0.0237,-0.0147,-0.0017,24090.49,2013-05-30 00:00:00
1,0.0091,-0.0012,0.0505,0.0237,-0.0147,37663.43,2013-05-29 00:00:00
0,0.002,0.0091,-0.0012,0.0505,0.0237,32147.57,2013-05-28 00:00:00
1,-0.0169,0.002,0.0091,-0.0012,0.0505,32154.11,2013-05-27 00:00:00
1,0.0138,-0.0169,0.002,0.0091,-0.0012,59002.65,2013-05-26 00:00:00
0,0.0312,0.0138,-0.0169,0.002,0.0091,30120.69,2013-05-25 00:00:00
0,-0.023,0.0312,0.0138,-0.0169,0.002,25080.39,2013-05-24 00:00:00
0,-0.0085,-0.023,0.0312,0.0138,-0.0169,68705.96,2013-05-23 00:00:00
0,-0.0408,-0.0085,-0.023,0.0312,0.0138,35215.72,2013-05-22 00:00:00
0,-0.021,-0.0408,-0.0085,-0.023,0.0312,29564.88,2013-05-21 00:00:00
1,-0.0074,-0.021,-0.0408,-0.0085,-0.023,20873.61,2013-05-20 00:00:00
0,0.0034,-0.0074,-0.021,-0.0408,-0.0085,24287.85,2013-05-19 00:00:00
1,-0.0032,0.0034,-0.0074,-0.021,-0.0408,28457.9,2013-05-18 00:00:00
0,0.0157,-0.0032,0.0034,-0.0074,-0.021,29456.47,2013-05-17 00:00:00
0,-0.0169,0.0157,-0.0032,0.0034,-0.0074,97045.1,2013-05-16 00:00:00
0,-0.0473,-0.0169,0.0157,-0.0032,0.0034,56914.72,2013-05-15 00:00:00
1,-0.0405,-0.0473,-0.0169,0.0157,-0.0032,141461.11,2013-05-14 00:00:00
1,0.0432,-0.0405,-0.0473,-0.0169,0.0157,107436.99,2013-05-13 00:00:00
0,0.0176,0.0432,-0.0405,-0.0473,-0.0169,34113.79,2013-05-12 00:00:00
1,-0.018,0.0176,0.0432,-0.0405,-0.0473,26969.05,2013-05-11 00:00:00
1,0.0087,-0.018,0.0176,0.0432,-0.0405,35699.94,2013-05-10 00:00:00
0,0.0179,0.0087,-0.018,0.0176,0.0432,96380.03,2013-05-09 00:00:00
1,-0.0524,0.0179,0.0087,-0.018,0.0176,37593.99,2013-05-08 00:00:00
0,0.0161,-0.0524,0.0179,0.0087,-0.018,77523.07,2013-05-07 00:00:00
1,-0.0559,0.0161,-0.0524,0.0179,0.0087,171517.12,2013-05-06 00:00:00
0,0.0975,-0.0559,0.0161,-0.0524,0.0179,183629.07,2013-05-05 00:00:00
0,-0.0303,0.0975,-0.0559,0.0161,-0.0524,102653.46,2013-05-04 00:00:00
0,-0.0603,-0.0303,0.0975,-0.0559,0.0161,170565.04,2013-05-03 00:00:00
1,-0.1434,-0.0603,-0.0303,0.0975,-0.0559,306215.37,2013-05-02 00:00:00
1,0.1675,-0.1434,-0.0603,-0.0303,0.0975,287744.21,2013-05-01 00:00:00
1,0.1333,0.1675,-0.1434,-0.0603,-0.0303,225293.59,2013-04-30 00:00:00
1,0.1498,0.1333,0.1675,-0.1434,-0.0603,82894.47,2013-04-29 00:00:00
0,0.0148,0.1498,0.1333,0.1675,-0.1434,91371.08,2013-04-28 00:00:00
0,-0.0619,0.0148,0.1498,0.1333,0.1675,37734.27,2013-04-27 00:00:00
1,-0.0136,-0.0619,0.0148,0.1498,0.1333,75215.8,2013-04-26 00:00:00
1,0.0096,-0.0136,-0.0619,0.0148,0.1498,156197.3,2013-04-25 00:00:00
1,0.0824,0.0096,-0.0136,-0.0619,0.0148,225732,2013-04-24 00:00:00
0,0.0547,0.0824,0.0096,-0.0136,-0.0619,275135.75,2013-04-23 00:00:00
0,-0.1167,0.0547,0.0824,0.0096,-0.0136,143728.1,2013-04-22 00:00:00
0,-0.082,-0.1167,0.0547,0.0824,0.0096,74864.49,2013-04-21 00:00:00
1,-0.0218,-0.082,-0.1167,0.0547,0.0824,136283.87,2013-04-20 00:00:00
0,0.0303,-0.0218,-0.082,-0.1167,0.0547,91508.55,2013-04-19 00:00:00
0,-0.0361,0.0303,-0.0218,-0.082,-0.1167,315048.39,2013-04-18 00:00:00
0,-0.183,-0.0361,0.0303,-0.0218,-0.082,208772.7,2013-04-17 00:00:00
0,-0.1233,-0.183,-0.0361,0.0303,-0.0218,396386.46,2013-04-16 00:00:00
1,-0.2293,-0.1233,-0.183,-0.0361,0.0303,668549.18,2013-04-15 00:00:00
1,0.3291,-0.2293,-0.1233,-0.183,-0.0361,286922.12,2013-04-14 00:00:00
1,0.1183,0.3291,-0.2293,-0.1233,-0.183,187043.01,2013-04-13 00:00:00
0,0.1169,0.1183,0.3291,-0.2293,-0.1233,287902.09,2013-04-12 00:00:00
1,-0.2207,0.1169,0.1183,0.3291,-0.2293,659349.51,2013-04-11 00:00:00
1,0.5599,-0.2207,0.1169,0.1183,0.3291,218886.18,2013-04-10 00:00:00
1,0.3767,0.5599,-0.2207,0.1169,0.1183,257543.79,2013-04-09 00:00:00
0,0.1765,0.3767,0.5599,-0.2207,0.1169,127331.55,2013-04-08 00:00:00
0,-0.156,0.1765,0.3767,0.5599,-0.2207,139433.88,2013-04-07 00:00:00
0,-0.153,-0.156,0.1765,0.3767,0.5599,76530.37,2013-04-06 00:00:00
0,-0.0795,-0.153,-0.156,0.1765,0.3767,27491.06,2013-04-05 00:00:00
0,-0.0157,-0.0795,-0.153,-0.156,0.1765,83915.14,2013-04-04 00:00:00
0,-0.0532,-0.0157,-0.0795,-0.153,-0.156,102388.61,2013-04-03 00:00:00
0,-0.0245,-0.0532,-0.0157,-0.0795,-0.153,186715.45,2013-04-02 00:00:00
0,-0.1611,-0.0245,-0.0532,-0.0157,-0.0795,98947.44,2013-04-01 00:00:00
0,-0.0721,-0.1611,-0.0245,-0.0532,-0.0157,106952.72,2013-03-31 00:00:00
0,-0.0697,-0.0721,-0.1611,-0.0245,-0.0532,24755.36,2013-03-30 00:00:00
0,-0.0112,-0.0697,-0.0721,-0.1611,-0.0245,41577.77,2013-03-29 00:00:00
0,-0.0299,-0.0112,-0.0697,-0.0721,-0.1611,92719.81,2013-03-28 00:00:00
0,-0.0149,-0.0299,-0.0112,-0.0697,-0.0721,160136.7,2013-03-27 00:00:00
0,-0.0301,-0.0149,-0.0299,-0.0112,-0.0697,83382.56,2013-03-26 00:00:00
0,-0.0899,-0.0301,-0.0149,-0.0299,-0.0112,67194.66,2013-03-25 00:00:00
0,-0.0416,-0.0899,-0.0301,-0.0149,-0.0299,91673.15,2013-03-24 00:00:00
0,-0.073,-0.0416,-0.0899,-0.0301,-0.0149,48755.53,2013-03-23 00:00:00
1,-0.0892,-0.073,-0.0416,-0.0899,-0.0301,168065.43,2013-03-22 00:00:00
0,0.1272,-0.0892,-0.073,-0.0416,-0.0899,83401.32,2013-03-21 00:00:00
0,-0.0221,0.1272,-0.0892,-0.073,-0.0416,111903.98,2013-03-20 00:00:00
0,-0.1022,-0.0221,0.1272,-0.0892,-0.073,105618.69,2013-03-19 00:00:00
0,-0.1086,-0.1022,-0.0221,0.1272,-0.0892,129661.05,2013-03-18 00:00:00
0,-0.1179,-0.1086,-0.1022,-0.0221,0.1272,77088.62,2013-03-17 00:00:00
0,-0.0366,-0.1179,-0.1086,-0.1022,-0.0221,17862.61,2013-03-16 00:00:00
1,-0.007,-0.0366,-0.1179,-0.1086,-0.1022,19493.93,2013-03-15 00:00:00
1,0.0034,-0.007,-0.0366,-0.1179,-0.1086,23820.41,2013-03-14 00:00:00
0,0.0086,0.0034,-0.007,-0.0366,-0.1179,43657.33,2013-03-13 00:00:00
0,-0.0195,0.0086,0.0034,-0.007,-0.0366,57816.08,2013-03-12 00:00:00
1,-0.0544,-0.0195,0.0086,0.0034,-0.007,201142.18,2013-03-11 00:00:00
0,0.0861,-0.0544,-0.0195,0.0086,0.0034,48474.26,2013-03-10 00:00:00
0,-0.0152,0.0861,-0.0544,-0.0195,0.0086,40086.8,2013-03-09 00:00:00
0,-0.0302,-0.0152,0.0861,-0.0544,-0.0195,50008.93,2013-03-08 00:00:00
0,-0.0486,-0.0302,-0.0152,0.0861,-0.0544,52731.55,2013-03-07 00:00:00
1,-0.0513,-0.0486,-0.0302,-0.0152,0.0861,178461.07,2013-03-06 00:00:00
0,0.1055,-0.0513,-0.0486,-0.0302,-0.0152,141609.11,2013-03-05 00:00:00
0,-0.1306,0.1055,-0.0513,-0.0486,-0.0302,95428.74,2013-03-04 00:00:00
0,-0.1016,-0.1306,0.1055,-0.0513,-0.0486,57204.62,2013-03-03 00:00:00
0,-0.0363,-0.1016,-0.1306,0.1055,-0.0513,14788.04,2013-03-02 00:00:00
1,-0.0044,-0.0363,-0.1016,-0.1306,0.1055,39788.04,2013-03-01 00:00:00
0,0.0097,-0.0044,-0.0363,-0.1016,-0.1306,45365.71,2013-02-28 00:00:00
0,-0.0445,0.0097,-0.0044,-0.0363,-0.1016,138125.89,2013-02-27 00:00:00
0,-0.0487,-0.0445,0.0097,-0.0044,-0.0363,37887.46,2013-02-26 00:00:00
0,-0.0042,-0.0487,-0.0445,0.0097,-0.0044,49485.72,2013-02-25 00:00:00
0,-0.0294,-0.0042,-0.0487,-0.0445,0.0097,29653.38,2013-02-24 00:00:00
0,-0.0097,-0.0294,-0.0042,-0.0487,-0.0445,26618.85,2013-02-23 00:00:00
1,-0.0262,-0.0097,-0.0294,-0.0042,-0.0487,80200.86,2013-02-22 00:00:00
0,0.0507,-0.0262,-0.0097,-0.0294,-0.0042,76379.26,2013-02-21 00:00:00
0,-0.025,0.0507,-0.0262,-0.0097,-0.0294,40153.53,2013-02-20 00:00:00
0,-0.0071,-0.025,0.0507,-0.0262,-0.0097,42609.44,2013-02-19 00:00:00
0,-0.0438,-0.0071,-0.025,0.0507,-0.0262,112747.46,2013-02-18 00:00:00
0,-0.0515,-0.0438,-0.0071,-0.025,0.0507,34429.7,2013-02-17 00:00:00
1,-0.0131,-0.0515,-0.0438,-0.0071,-0.025,87142.75,2013-02-16 00:00:00
0,0.0262,-0.0131,-0.0515,-0.0438,-0.0071,24540.34,2013-02-15 00:00:00
0,-0.0044,0.0262,-0.0131,-0.0515,-0.0438,58499.74,2013-02-14 00:00:00
1,-0.0571,-0.0044,0.0262,-0.0131,-0.0515,162321.04,2013-02-13 00:00:00
0,0.0024,-0.0571,-0.0044,0.0262,-0.0131,97711.36,2013-02-12 00:00:00
0,-0.0161,0.0024,-0.0571,-0.0044,0.0262,86860.84,2013-02-11 00:00:00
0,-0.0407,-0.0161,0.0024,-0.0571,-0.0044,35954.71,2013-02-10 00:00:00
0,-0.0262,-0.0407,-0.0161,0.0024,-0.0571,60795.35,2013-02-09 00:00:00
0,-0.0094,-0.0262,-0.0407,-0.0161,0.0024,42377.2,2013-02-08 00:00:00
0,-0.0341,-0.0094,-0.0262,-0.0407,-0.0161,53216.59,2013-02-07 00:00:00
0,-0.0379,-0.0341,-0.0094,-0.0262,-0.0407,73905.38,2013-02-06 00:00:00
0,-0.0237,-0.0379,-0.0341,-0.0094,-0.0262,59688.86,2013-02-05 00:00:00
0,-0.0242,-0.0237,-0.0379,-0.0341,-0.0094,33855.04,2013-02-04 00:00:00
0,-0.0058,-0.0242,-0.0237,-0.0379,-0.0341,58735.06,2013-02-03 00:00:00
0,-0.0093,-0.0058,-0.0242,-0.0237,-0.0379,39662.34,2013-02-02 00:00:00
1,-0.0366,-0.0093,-0.0058,-0.0242,-0.0237,88436.87,2013-02-01 00:00:00
0,0.0626,-0.0366,-0.0093,-0.0058,-0.0242,56241.42,2013-01-31 00:00:00
0,-0.0082,0.0626,-0.0366,-0.0093,-0.0058,110063.46,2013-01-30 00:00:00
0,-0.0536,-0.0082,0.0626,-0.0366,-0.0093,50809.65,2013-01-29 00:00:00
0,-0.0149,-0.0536,-0.0082,0.0626,-0.0366,98623.96,2013-01-28 00:00:00
0,-0.0444,-0.0149,-0.0536,-0.0082,0.0626,66002.95,2013-01-27 00:00:00
0,-0.0394,-0.0444,-0.0149,-0.0536,-0.0082,30029.41,2013-01-26 00:00:00
0,-0.025,-0.0394,-0.0444,-0.0149,-0.0536,39107.78,2013-01-25 00:00:00
1,-0.0257,-0.025,-0.0394,-0.0444,-0.0149,89204.88,2013-01-24 00:00:00
0,0.0647,-0.0257,-0.025,-0.0394,-0.0444,196388.19,2013-01-23 00:00:00
0,-0.0321,0.0647,-0.0257,-0.025,-0.0394,58029.56,2013-01-22 00:00:00
0,-0.0041,-0.0321,0.0647,-0.0257,-0.025,68353.86,2013-01-21 00:00:00
0,-0.0455,-0.0041,-0.0321,0.0647,-0.0257,75081.41,2013-01-20 00:00:00
0,-0.0416,-0.0455,-0.0041,-0.0321,0.0647,30272.25,2013-01-19 00:00:00
1,-0.014,-0.0416,-0.0455,-0.0041,-0.0321,37437.3,2013-01-18 00:00:00
0,0.0123,-0.014,-0.0416,-0.0455,-0.0041,65803.2,2013-01-17 00:00:00
0,-0.032,0.0123,-0.014,-0.0416,-0.0455,73812.04,2013-01-16 00:00:00
0,-0.0429,-0.032,0.0123,-0.014,-0.0416,53760.72,2013-01-15 00:00:00
1,-0.0207,-0.0429,-0.032,0.0123,-0.014,58576.77,2013-01-14 00:00:00
0,0,-0.0207,-0.0429,-0.032,0.0123,28206.93,2013-01-13 00:00:00
1,-0.007,0,-0.0207,-0.0429,-0.032,41193.78,2013-01-12 00:00:00
0,0.0043,-0.007,0,-0.0207,-0.0429,30051.71,2013-01-11 00:00:00
0,-0.0035,0.0043,-0.007,0,-0.0207,44371.21,2013-01-10 00:00:00
0,-0.0057,-0.0035,0.0043,-0.007,0,60055.16,2013-01-09 00:00:00
0,-0.0235,-0.0057,-0.0035,0.0043,-0.007,35185.69,2013-01-08 00:00:00
0,-0.0022,-0.0235,-0.0057,-0.0035,0.0043,52160.01,2013-01-07 00:00:00
0,-0.0161,-0.0022,-0.0235,-0.0057,-0.0035,32428.79,2013-01-06 00:00:00
0,-0.0015,-0.0161,-0.0022,-0.0235,-0.0057,14226.85,2013-01-05 00:00:00
1,-0.003,-0.0015,-0.0161,-0.0022,-0.0235,27169.79,2013-01-04 00:00:00
0,0,-0.003,-0.0015,-0.0161,-0.0022,34171.37,2013-01-03 00:00:00
0,-0.0045,0,-0.003,-0.0015,-0.0161,22633.92,2013-01-02 00:00:00
1,-0.0023,-0.0045,0,-0.003,-0.0015,20312.5,2013-01-01 00:00:00
1,0.0015,-0.0023,-0.0045,0,-0.003,31853.98,2012-12-31 00:00:00
0,0.0098,0.0015,-0.0023,-0.0045,0,17896.89,2012-12-30 00:00:00
1,-0.0022,0.0098,0.0015,-0.0023,-0.0045,13857.1,2012-12-29 00:00:00
0,0.0045,-0.0022,0.0098,0.0015,-0.0023,27808.65,2012-12-28 00:00:00
0,-0.0067,0.0045,-0.0022,0.0098,0.0015,30944.49,2012-12-27 00:00:00
0,-0.0045,-0.0067,0.0045,-0.0022,0.0098,24556.32,2012-12-26 00:00:00
0,-0.0015,-0.0045,-0.0067,0.0045,-0.0022,19006.14,2012-12-25 00:00:00
1,-0.0008,-0.0015,-0.0045,-0.0067,0.0045,15642.04,2012-12-24 00:00:00
0,0.0038,-0.0008,-0.0015,-0.0045,-0.0067,19562.39,2012-12-23 00:00:00
1,-0.0097,0.0038,-0.0008,-0.0015,-0.0045,25849.15,2012-12-22 00:00:00
1,0.0114,-0.0097,0.0038,-0.0008,-0.0015,18573.4,2012-12-21 00:00:00
1,0.0067,0.0114,-0.0097,0.0038,-0.0008,31065.18,2012-12-20 00:00:00
0,0,0.0067,0.0114,-0.0097,0.0038,41102.42,2012-12-19 00:00:00
0,-0.0082,0,0.0067,0.0114,-0.0097,47991.84,2012-12-18 00:00:00
0,-0.0105,-0.0082,0,0.0067,0.0114,29564,2012-12-17 00:00:00
1,-0.0015,-0.0105,-0.0082,0,0.0067,73051.61,2012-12-16 00:00:00
1,0.0129,-0.0015,-0.0105,-0.0082,0,46291.31,2012-12-15 00:00:00
1,0.012,0.0129,-0.0015,-0.0105,-0.0082,17542.09,2012-12-14 00:00:00
1,0.0044,0.012,0.0129,-0.0015,-0.0105,77911.06,2012-12-13 00:00:00
0,0.0037,0.0044,0.012,0.0129,-0.0015,31077.61,2012-12-12 00:00:00
0,-0.0037,0.0037,0.0044,0.012,0.0129,43791.71,2012-12-11 00:00:00
0,-0.0074,-0.0037,0.0037,0.0044,0.012,32268.06,2012-12-10 00:00:00
0,-0.0082,-0.0074,-0.0037,0.0037,0.0044,34636.18,2012-12-09 00:00:00
1,-0.0105,-0.0082,-0.0074,-0.0037,0.0037,31278.72,2012-12-08 00:00:00
0,0.0159,-0.0105,-0.0082,-0.0074,-0.0037,15035.46,2012-12-07 00:00:00
1,-0.0082,0.0159,-0.0105,-0.0082,-0.0074,42176.21,2012-12-06 00:00:00
0,0.0038,-0.0082,0.0159,-0.0105,-0.0082,53775.91,2012-12-05 00:00:00
0,-0.009,0.0038,-0.0082,0.0159,-0.0105,35903,2012-12-04 00:00:00
0,-0.0204,-0.009,0.0038,-0.0082,0.0159,72189.04,2012-12-03 00:00:00
0,-0.0354,-0.0204,-0.009,0.0038,-0.0082,35479.17,2012-12-02 00:00:00
1,-0.0008,-0.0354,-0.0204,-0.009,0.0038,17544.52,2012-12-01 00:00:00
0,0.0016,-0.0008,-0.0354,-0.0204,-0.009,18864.06,2012-11-30 00:00:00
0,-0.0016,0.0016,-0.0008,-0.0354,-0.0204,29914.19,2012-11-29 00:00:00
0,-0.0096,-0.0016,0.0016,-0.0008,-0.0354,33220.13,2012-11-28 00:00:00
0,-0.0113,-0.0096,-0.0016,0.0016,-0.0008,37384.25,2012-11-27 00:00:00
1,-0.0147,-0.0113,-0.0096,-0.0016,0.0016,42522.06,2012-11-26 00:00:00
1,0.0224,-0.0147,-0.0113,-0.0096,-0.0016,42345.29,2012-11-25 00:00:00
0,0.0097,0.0224,-0.0147,-0.0113,-0.0096,27182.54,2012-11-24 00:00:00
0,-0.0096,0.0097,0.0224,-0.0147,-0.0113,22289.96,2012-11-23 00:00:00
0,-0.0073,-0.0096,0.0097,0.0224,-0.0147,23456.66,2012-11-22 00:00:00
0,-0.018,-0.0073,-0.0096,0.0097,0.0224,72827.06,2012-11-21 00:00:00
0,-0.0283,-0.018,-0.0073,-0.0096,0.0097,24904.22,2012-11-20 00:00:00
0,-0.0009,-0.0283,-0.018,-0.0073,-0.0096,31729.4,2012-11-19 00:00:00
1,-0.0009,-0.0009,-0.0283,-0.018,-0.0073,34362.57,2012-11-18 00:00:00
0,0.0009,-0.0009,-0.0009,-0.0283,-0.018,19002.6,2012-11-17 00:00:00
0,-0.0034,0.0009,-0.0009,-0.0009,-0.0283,22861.43,2012-11-16 00:00:00
0,-0.0172,-0.0034,0.0009,-0.0009,-0.0009,71109.72,2012-11-15 00:00:00
0,-0.035,-0.0172,-0.0034,0.0009,-0.0009,37641.72,2012-11-14 00:00:00
1,-0.01,-0.035,-0.0172,-0.0034,0.0009,27473.31,2012-11-13 00:00:00
0,0.0018,-0.01,-0.035,-0.0172,-0.0034,22279.24,2012-11-12 00:00:00
0,-0.0018,0.0018,-0.01,-0.035,-0.0172,47678.8,2012-11-11 00:00:00
1,-0.0192,-0.0018,0.0018,-0.01,-0.035,17455,2012-11-10 00:00:00
0,0.0103,-0.0192,-0.0018,0.0018,-0.01,15512.98,2012-11-09 00:00:00
1,-0.0018,0.0103,-0.0192,-0.0018,0.0018,19607.82,2012-11-08 00:00:00
1,0.0037,-0.0018,0.0103,-0.0192,-0.0018,33039.05,2012-11-07 00:00:00
